"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"301",8.58333,54.95003,TRUE,TRUE,FALSE,TRUE
"302",8.41667,55.05003,TRUE,TRUE,TRUE,TRUE
"303",8.58333,52.75003,TRUE,FALSE,TRUE,TRUE
"304",10.08333,51.55003,TRUE,FALSE,TRUE,TRUE
"305",8.5,57,TRUE,TRUE,TRUE,TRUE
"306",12.25,49.35003,TRUE,TRUE,TRUE,TRUE
"307",8.08333,49.95003,TRUE,TRUE,TRUE,TRUE
"308",-2.5,55,TRUE,FALSE,TRUE,TRUE
"309",11.75,51.45003,TRUE,TRUE,TRUE,TRUE
"310",6.6,53,TRUE,TRUE,FALSE,TRUE
"311",7.91667,49.95003,FALSE,TRUE,FALSE,TRUE
"312",8.25,50.05003,TRUE,TRUE,FALSE,TRUE
"313",8.25,51.15003,TRUE,TRUE,TRUE,TRUE
"314",10.08333,51.05003,TRUE,TRUE,TRUE,TRUE
"315",11.91667,48.15002,TRUE,FALSE,FALSE,TRUE
"316",11.08333,49.25003,TRUE,TRUE,TRUE,TRUE
"317",11.41667,48.65003,TRUE,FALSE,FALSE,TRUE
"318",9.41667,50.05003,FALSE,TRUE,TRUE,TRUE
"319",20.1,49.1,FALSE,TRUE,TRUE,TRUE
"320",5.6,50.8,TRUE,TRUE,FALSE,TRUE
"321",5.2,52.3,TRUE,FALSE,TRUE,TRUE
"322",4.8,52.3,TRUE,TRUE,TRUE,TRUE
"323",5.6,52,TRUE,TRUE,TRUE,TRUE
"324",6.08036,50.84876,TRUE,TRUE,FALSE,TRUE
"325",6.1,51.3,TRUE,TRUE,TRUE,TRUE
"326",5.7,51.8,TRUE,TRUE,TRUE,TRUE
"327",5.6,51.9,TRUE,TRUE,TRUE,TRUE
"328",5.2,51.8,TRUE,TRUE,TRUE,TRUE
"329",6.07152,51.84931,TRUE,TRUE,TRUE,TRUE
"330",6,52.3,TRUE,TRUE,FALSE,TRUE
"331",5.9,51.8,FALSE,TRUE,TRUE,TRUE
"332",5.8,51.8,TRUE,TRUE,FALSE,TRUE
"333",16.9,48.7,TRUE,TRUE,TRUE,TRUE
"334",11.91667,53.35003,FALSE,TRUE,TRUE,TRUE
"335",19.7,64.3,TRUE,TRUE,TRUE,TRUE
"336",12.08333,53.35003,TRUE,FALSE,FALSE,TRUE
"337",11.75,48.35002,TRUE,TRUE,TRUE,TRUE
"338",10.08333,49.65003,TRUE,TRUE,TRUE,TRUE
